episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-1814.447563663125,-16080.956178005785,-5269.512234452615,500.0,320,5,131040,131040,131040,False,320,1,67100_00000,bac9a23f3a4a4a9fb06a4795b0627bb7,2023-08-02_21-28-21,1691011701,38.437527894973755,38.437527894973755,236,ff379afe4112,172.17.0.2,38.437527894973755,131040,1,"[-6240.072080872953, -2490.387391485274, -4398.653549224138, -8202.487187586725, -4594.131371922791, -4758.790806077421, -7981.823807574809, -3059.285284265876, -6050.6054665111005, -6496.505202854052, -4140.117320211604, -3477.8137773424387, -9003.668878562748, -6885.369184602052, -5159.469770908356, -2541.8268756978214, -5323.057928856462, -6602.673390135169, -6025.916139744222, -7200.911057882011, -3052.4147754386067, -5684.744390793145, -6384.597232338041, -3288.9503402262926, -2896.602842539549, -3214.5381783619523, -2751.815287142992, -6493.115334533155, -3661.687226355076, -4712.764061968774, -4157.169321220368, -6894.417433530092, -6128.883601410314, -8131.023453846574, -5995.882011987269, -2251.6093420423567, -10454.34744412452, -3964.33155393973, -5846.527123905718, -3543.0232059657574, -4277.448572978377, -4907.7524997107685, -4655.177632268518, -10646.096259370446, -2426.1863140165806, -5566.017650285736, -8468.58327074349, -2517.7576139345765, -4675.040546182543, -10915.940947204828, -11408.646069981158, -9926.623828269541, -4317.546493962407, -2713.309168063104, -5529.588244736195, -2982.9269399791956, -4044.1643599271774, -4150.106013171375, -4246.819042012095, -7181.124092645943, -4424.645174533129, -7060.378163136542, -2551.807960819453, -5345.518928423524, -4238.502544559538, -2298.443182785064, -5581.300417453051, -3005.570173781365, -3754.3151719123125, -3186.3773280605674, -8455.785926431417, -6311.279400423169, -3675.425950769335, -3412.270188204944, -4231.496052950621, -5192.771260645241, -4343.590589791536, -6707.787684686482, -3273.4745474755764, -5409.685069814324, -4783.856882512569, -6788.035826854408, -9325.734007313848, -3233.7249751910567, -4289.544544346631, -8677.603940665722, -3819.458036288619, -5239.035757705569, -3372.6200281381607, -4000.317097738385, -3641.867060407996, -7046.36302254349, -2223.651716694236, -5782.574112895876, -7190.831015165895, -4080.3509347699583, -6106.550574345514, -3166.2229122817516, -8117.879884541035, -4730.908580347896, -2935.1505765616894, -4618.705662444234, -2565.0950233265758, -3321.0736398100853, -5942.031558096409, -5835.47329858318, -7014.252285465598, -3915.9756503310055, -16080.956178005785, -2753.574347384274, -5292.379067875445, -2948.821506595239, -3393.016911227256, -5165.9547118246555, -10092.517385609448, -5287.647802373394, -10266.755821458995, -8148.664748150855, -7952.8691973388195, -6848.713881321251, -4134.001036021858, -4499.865302011371, -3461.835913351737, -5028.92564015463, -4225.914908841252, -6125.8499024137855, -3737.9180884361267, -5515.0340970009565, -4421.791350886226, -6038.158098526299, -6933.962093912065, -4812.21917848289, -6242.61743094027, -2771.5131138563156, -5113.337650723755, -4688.520575333387, -4986.722390525043, -3407.739505432546, -6857.129946239293, -2431.9640785232186, -4774.8892167285085, -3759.408104173839, -2947.940817683935, -3268.117251738906, -3688.2425669953227, -3358.6978732794523, -4773.832482326776, -4108.306645542383, -5288.877291943878, -4183.593074709177, -9356.187990874052, -5143.542031221092, -3635.716014863923, -11268.602827511728, -3108.6712097153068, -3420.096482604742, -5306.5897250548005, -3164.3278555199504, -7334.249140292406, -4186.1731730178, -5022.075893677771, -3137.4165428206325, -3575.9522588178515, -13803.242569327354, -4506.491088096052, -9026.248516388237, -7077.199083156884, -5344.820211593062, -7761.997474407777, -2945.8347736001015, -2944.9912857562304, -8513.076029583812, -9046.895913645625, -5718.493686489761, -3211.270747795701, -3870.509034110233, -4038.0404491722584, -7285.124196141958, -7377.954931863584, -4567.200052000582, -12197.82966150716, -1814.447563663125, -4035.4086491055787, -3119.938814252615, -7245.608143331483, -9503.157817609608, -4550.136014018208, -3284.8008062914014, -3101.867740780581, -6984.9538225233555, -3073.614153150469, -5930.0888390392065, -7087.653342243284, -3000.235920999199, -6946.872305557132, -3250.7882314883173, -4735.40273406636, -4083.432006150484, -3563.085070230067, -4869.005191788077, -4781.907235170715, -4911.888367522508, -2059.3127029165626, -3450.78943105042, -3291.161002162844, -3707.488582571037, -11305.639800176024, -4403.779775857925, -7916.149643465877, -3937.6421440318227, -4115.105841226876, -7265.050987496972, -4961.6522317864, -3678.707977928221, -4598.37970019877, -5540.0843708999455, -8715.27973715961, -11691.617039114237, -4701.730902632698, -4028.3066025823355, -3253.764086961746, -3020.699103474617, -4906.708452604711, -4700.905768379569, -7610.05279234238, -5370.992910373956, -10726.300706125796, -4177.402577668428, -4537.449172522873, -5991.650264751166, -10510.65080929175, -9464.536897327751, -4229.731124807149, -3601.3781443312764, -7484.949878077954, -3024.8059862963855, -6015.638290815055, -3064.3673921748996, -2880.820086000487, -3236.4207023233175, -3757.83244035393, -4986.976732000709, -3573.3636368513107, -4508.944275645539, -8389.14200348407, -4814.761070456356, -2907.2140077501535, -4445.339864216745, -6743.169428810477, -3756.5013605616987, -5746.842183761299, -4920.6251442581415, -6963.940051896498, -7173.299530498683, -7224.149063207209, -8148.084111940116, -4055.4153277799487, -2144.063608676195, -4402.805304195732, -4209.850144796073, -4369.560893459246, -4095.1120563820004, -8544.55473889038, -4513.002080231905, -3410.629242217168, -8177.212811037898, -3093.431038595736, -7564.073272012174, -2786.899487912655, -2779.791186340153, -7769.576929479837, -5987.57222751528, -4115.434283580631, -6532.210540995002, -3029.1777873560786, -9099.244277626276, -5106.058432582766, -4208.5988956373185, -6619.222557470202, -7517.6293916627765, -6523.690525621176, -9165.543978989124, -6534.11776009202, -4173.965536508709, -2138.540973521769, -1999.1732301935554, -5221.296833664179, -2680.781030535698, -4166.597487799823, -4343.302402053028, -3738.328252032399, -5982.639890946448, -10954.694352604449, -3150.3043367117643, -8415.927807673812, -5800.9182950258255, -6793.307061705738, -5033.586848946288, -4375.874268092215, -5262.385201007128, -3600.0905916020274, -4927.835222631693, -6620.292472951114, -7930.396254312247, -2668.443827752024, -11154.633660621941, -3238.3541764896363, -3541.927132382989, -7027.936587586999, -4315.934483418241, -4925.593063503504, -6045.314244892448, -5245.646828237921, -3060.1792228110135, -2532.1147950068116, -2313.7082077115774, -3642.526454500854, -2362.5908461026847, -3900.8360136300325, -4852.078501962125]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",4.350212721605373,4.339559354762469,4.177760390606987,3.1038080083235697,0.0,23921.431,5477.933,27.755,4721226.613,14520.366,9024.566,2.081,131040,131040,131040,131040,131040,45.28909090909093,41.11454545454546,0.19999999999999996,5.0000000000000016e-05,445.20301915660906,-0.00454404168142332,89.04497950564149,-0.00031289105774253925,3.7217073040630245e-05,-0.1625101806656007,0.001
-1607.475805722177,-15294.959015227854,-5270.425899778732,500.0,480,5,262080,131040,262080,False,800,2,67100_00000,bac9a23f3a4a4a9fb06a4795b0627bb7,2023-08-02_21-29-00,1691011740,38.839765310287476,77.27729320526123,236,ff379afe4112,172.17.0.2,77.27729320526123,262080,2,"[-5000.307413155213, -3587.1440479271114, -1876.2954712146893, -3132.4862250573933, -5589.155593254603, -3295.6733342967927, -5247.872935663909, -14554.454000197351, -3945.8626738786697, -5872.355181790888, -5674.239388585091, -3646.9467956405133, -7358.156125597656, -8853.365097355098, -3749.70994733274, -5733.272027604282, -4883.2946812957525, -4181.952933087945, -9355.233877748251, -5016.780144996941, -8620.876229252666, -4877.380517601967, -4174.988288700581, -4288.864621216431, -12738.768650896847, -7593.087432362139, -6647.346324997023, -2334.8241749070585, -5742.3603935576975, -4237.466831944883, -1962.7409959360957, -3784.6630851328373, -2864.270246885717, -4319.092742860317, -3686.9955813363194, -8841.479641497135, -7139.56503797695, -4653.414444938302, -3463.0055523961782, -4470.64397341013, -6766.359424462542, -9712.736141715199, -4260.038885205984, -4440.3651803433895, -3982.612997159362, -4455.393317017704, -3004.94220161438, -2528.006201684475, -4855.61447288841, -7308.0736865624785, -2947.1303454861045, -2854.9312253035605, -8206.76927933842, -5103.952175471932, -4478.245950385928, -5390.690649662167, -7365.012981906533, -2707.9442913755774, -5694.25410553813, -6150.266198024154, -4779.035035708919, -6496.4063808918, -5118.075414652005, -4016.8921925993636, -7627.625276826322, -7272.80179733783, -4044.245985129848, -5265.317677408457, -7916.58489882946, -7990.746168822981, -3305.9857910722494, -3144.873417876661, -3482.3131987974048, -2683.1840256899595, -3900.664235405624, -4573.068977311254, -3941.7685676142573, -4075.4583837017417, -3122.3508666083217, -5580.13834618032, -12356.118528883904, -6246.671449311078, -7817.328735649586, -10559.44404732436, -3174.010207630694, -3624.9874872118235, -5550.597420103848, -3043.092684689909, -3935.890321344137, -4889.188435226679, -2802.153680920601, -1959.3067157417536, -4874.270434625447, -3956.058608956635, -4314.873738743365, -4349.597923323512, -5079.297098051757, -4892.7431289330125, -4129.87176085636, -4480.0381979346275, -2500.762049600482, -3627.9467803481966, -3604.7161927744746, -6326.1245434843, -3212.2938760519028, -4181.8060408607125, -8549.675740439445, -4781.762182280421, -4304.034643612802, -7044.454871766269, -5209.950726594776, -4456.480734627694, -5828.620916008949, -4870.691608495079, -2784.4377293139696, -8288.143113117665, -4438.386386275291, -3653.920719869435, -4113.964521884918, -3676.1601924337447, -7438.625256918371, -5973.55501284264, -2302.234699599445, -4391.80514325574, -6433.880013886839, -8173.017547093332, -3024.3921189531684, -4275.519195318222, -4347.117561280727, -2362.160333968699, -3900.3556537926197, -8538.93253929913, -5645.68372750096, -4323.983970362693, -5667.189236925915, -4460.586721654981, -6138.328145213425, -4221.314786937088, -8057.558021534234, -4845.133373335004, -2855.511989504099, -4086.284084416926, -8067.949531793594, -6551.506769880652, -2808.2936050742865, -3429.91874881275, -3691.195300307125, -3860.77343057096, -6285.0476151406765, -5754.395585944876, -12200.852477557957, -2525.5759640932083, -3281.259870003909, -5613.9550434798, -5122.748625174165, -2861.78465116024, -6520.620701093227, -6270.245584011078, -4213.576454073191, -10241.19520400092, -3028.281224489212, -8121.445686610416, -8426.935482954606, -5300.356809619814, -3581.3740533534437, -3421.724605925381, -3900.6342173218727, -9412.574413314462, -4925.786712616682, -8788.032319113612, -4807.399450413883, -6971.555723749101, -7734.272713240236, -6971.261426448822, -9275.112185411155, -3905.397232092917, -4144.482472460717, -9422.679888360202, -4594.564274035394, -7191.691624954343, -2335.7018816545606, -2653.1336258351803, -3994.3988394737244, -5494.199075482786, -2718.330064252019, -4311.802128918469, -3055.2830961085856, -6419.216860681772, -4879.52109093219, -4635.388251014054, -3537.1350756958127, -3849.042115263641, -4750.329162165523, -4521.192127734423, -5543.077876280993, -4416.462469397113, -4056.692508103326, -15294.959015227854, -4601.957004189491, -5015.923677571118, -2556.3799899294972, -4837.109806783497, -5805.901820972562, -5950.693782433867, -3755.4893462266773, -7147.325917806476, -6640.805555164814, -7498.01233074069, -2814.6353162527084, -7811.664307951927, -7863.5872333571315, -7477.850106924772, -4759.878704980016, -8426.729720989242, -6184.027228549123, -1607.475805722177, -3210.9610629677773, -5426.833995625377, -6518.914179995656, -4166.842002760619, -8109.440743334591, -4272.301172524691, -4055.1899851337075, -8178.2998515013605, -4959.677826264873, -4162.726500861347, -4586.052766527981, -2815.174022436142, -4195.325455389917, -5002.986210554838, -7258.193427398801, -3543.683042034507, -7777.521524060518, -5182.833729982376, -1830.3981243371964, -5438.1273229159415, -4063.814399790019, -4119.707216113806, -8627.263209551573, -8827.695348683745, -4510.848626311868, -4313.71016831696, -3995.5844299569726, -5079.065731048584, -7923.895635440946, -4179.857220344245, -6983.228527896106, -6809.182518258691, -3477.037645086646, -3932.2810373455286, -8791.907821688801, -3477.9990467876196, -4602.536342898384, -2769.6642977148294, -5640.206092946231, -5164.31400141865, -1977.3945285230875, -6881.976951636374, -5799.756598331034, -5081.285110503435, -4791.167110055685, -6186.353040732443, -4804.336951401085, -9367.796075493097, -9360.859163351357, -4669.349861599505, -5306.701455898583, -6316.9774843379855, -7723.133306976408, -6897.9913759976625, -3177.17610360682, -4179.300861738622, -3241.2217612974346, -3395.325649216771, -9433.991800608113, -10047.91972720623, -9913.488435015082, -8290.522613424808, -6149.713457711041, -3158.2032630443573, -4745.268334807828, -5395.347972840071, -2793.1382808461785, -2815.6695196926594, -6430.625047266483, -4245.050302185118, -4702.436928901821, -2693.4101653397083, -7587.5512805357575, -4883.312344761565, -4979.57089368999, -7773.361221250147, -6144.54138237983, -5007.467331245542, -5185.964904285967, -3939.269285324961, -7658.888211034238, -8712.498645119369, -4808.158738352358, -3307.7777523621917, -4081.58936650306, -4427.568564999849, -3150.797481637448, -3860.298219103366, -4732.024783844128, -4431.652391489595, -3257.4619357921183, -9711.193767163903, -6120.15400191769, -8149.459493972361, -6095.414441503584, -10240.421334475279, -6013.020665712655, -3918.9749691672623, -6232.553214520216, -4241.674964189529, -3827.292769484222, -3566.5387435927987, -5329.952962521464, -4593.966806629673, -5699.970714747906, -3554.79918621853, -5461.062990710139, -3989.008039519191, -5907.160592973232, -3785.265974443406, -5104.494911652058, -5474.520862106234, -7138.391016893089, -3398.2227956429124, -8313.508477274328, -3154.9043130129576, -4552.6232813075185, -4526.415693357587, -4724.295914553106, -3875.1488071009517, -5137.557769541629, -3232.29925660789, -3994.167518340051, -8825.458233200014, -5360.704072974622, -4532.101990394294, -8747.08782088384, -8824.393575422466, -4376.264320962131, -3838.8212208002806, -9303.611234433949, -3925.847000218928, -6916.278707832098, -6318.714716434479, -3443.4047863706946, -3574.7274886332452, -2931.3582810126245, -3571.187201777473, -4702.88916676119, -4718.8457470834255, -5501.169994823635, -4105.3050707653165, -7915.553830077872, -4342.321305513382, -6114.468728978187, -7884.40569185093, -3783.8939310904243, -4797.378745839, -2857.1537810023874, -4206.204219773412, -5722.098727731034, -4554.9027193933725, -2880.283778987825, -2361.6409237645566, -6252.621948294342, -2893.3557779490948, -9383.482889525592, -4418.732433481142, -5731.72354862839, -3084.008644141257, -3834.329731501639, -5645.517332799733, -3178.1758166477084, -5336.59164391458, -4887.33461599797, -2222.8955909609795, -7363.698454152793, -6933.098118647933, -4532.687574982643, -4058.727867908776, -4070.7108830995858, -6874.27960149385, -3287.689570322633, -3695.1281466186047, -9578.024073064327, -7768.540715169162, -5773.471367649734, -13741.596814981662, -5795.239223912358, -3535.398305013776, -4660.482697740197, -3603.2348478883505, -10039.86472561583, -3989.6684733256698, -5779.954495007172, -3720.379787839949, -4430.930798947811, -5855.351538300514, -6129.993721298873, -5147.924275845289, -3474.134643919766, -7032.3413924612105, -2602.3474005889148, -4321.031547983177, -5921.692891736515, -6377.404299602844, -4009.249024476856, -6862.202537871897, -8692.226003253832, -4798.620852068067, -4485.174219466746, -7870.922377474606, -4468.085628952831, -1811.3258859962225, -3167.5343256667256, -15146.508264519274, -5455.114501887932, -4177.911099605262, -8382.339252203703, -4107.610573768616, -3625.7798912432045, -5487.727388544008, -5933.067857995629, -4155.502900280058, -4820.10085856542, -4957.646316402592, -4469.379071108997, -6304.4724780246615, -3859.7612193524837, -4258.726882133633, -4034.956176351756, -2338.7818499729037, -3477.421343913302, -5344.2486925423145, -4085.5181283205748, -3273.2073943540454, -6182.183830924332, -8573.975949883461, -2802.7312101088464, -3986.5095029994845, -4187.895269144326, -9698.085299015045, -7789.475720088929, -3145.537163004279, -6208.151754535735, -3660.415586180985, -3124.8949625194073, -7734.732839740813, -5640.926698345691, -3091.2576571293175, -2190.954401627183, -5403.074236147106, -5802.3377564921975, -5392.721958119422, -4425.732778042555, -3198.6908776313066, -3509.356733843684, -8475.84229857102, -5365.7520292866975, -4969.596525922418, -4997.889562346041, -3464.302203605883, -3405.179040811956, -5510.91136713326, -4263.245001621544, -4330.509457934648, -8317.64052926004, -4114.969434596598, -4389.11916577816, -2288.9151930958033, -3158.9487563446164, -7045.0302260145545, -10823.495568946004, -5473.599697146565]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",4.385442370366608,4.354138968533516,4.193471659101491,3.1305561759731337,0.0,31311.101,4185.097,28.185,4649240.562,14591.008,8980.874,2.133,262080,262080,262080,131040,262080,44.43214285714286,43.32678571428572,0.09999999999999998,5.0000000000000016e-05,445.2510695489646,0.008409082162946016,89.04157585226079,-0.001163920300835777,0.0006732558354894624,-0.16322052999529787,0.001
-1811.3258859962225,-15146.508264519274,-5272.109697023369,500.0,0,5,393120,131040,393120,False,800,3,67100_00000,bac9a23f3a4a4a9fb06a4795b0627bb7,2023-08-02_21-29-15,1691011755,14.935373544692993,92.21266674995422,236,ff379afe4112,172.17.0.2,92.21266674995422,393120,3,"[-4887.33461599797, -2222.8955909609795, -7363.698454152793, -6933.098118647933, -4532.687574982643, -4058.727867908776, -4070.7108830995858, -6874.27960149385, -3287.689570322633, -3695.1281466186047, -9578.024073064327, -7768.540715169162, -5773.471367649734, -13741.596814981662, -5795.239223912358, -3535.398305013776, -4660.482697740197, -3603.2348478883505, -10039.86472561583, -3989.6684733256698, -5779.954495007172, -3720.379787839949, -4430.930798947811, -5855.351538300514, -6129.993721298873, -5147.924275845289, -3474.134643919766, -7032.3413924612105, -2602.3474005889148, -4321.031547983177, -5921.692891736515, -6377.404299602844, -4009.249024476856, -6862.202537871897, -8692.226003253832, -4798.620852068067, -4485.174219466746, -7870.922377474606, -4468.085628952831, -1811.3258859962225, -3167.5343256667256, -15146.508264519274, -5455.114501887932, -4177.911099605262, -8382.339252203703, -4107.610573768616, -3625.7798912432045, -5487.727388544008, -5933.067857995629, -4155.502900280058, -4820.10085856542, -4957.646316402592, -4469.379071108997, -6304.4724780246615, -3859.7612193524837, -4258.726882133633, -4034.956176351756, -2338.7818499729037, -3477.421343913302, -5344.2486925423145, -4085.5181283205748, -3273.2073943540454, -6182.183830924332, -8573.975949883461, -2802.7312101088464, -3986.5095029994845, -4187.895269144326, -9698.085299015045, -7789.475720088929, -3145.537163004279, -6208.151754535735, -3660.415586180985, -3124.8949625194073, -7734.732839740813, -5640.926698345691, -3091.2576571293175, -2190.954401627183, -5403.074236147106, -5802.3377564921975, -5392.721958119422, -4425.732778042555, -3198.6908776313066, -3509.356733843684, -8475.84229857102, -5365.7520292866975, -4969.596525922418, -4997.889562346041, -3464.302203605883, -3405.179040811956, -5510.91136713326, -4263.245001621544, -4330.509457934648, -8317.64052926004, -4114.969434596598, -4389.11916577816, -2288.9151930958033, -3158.9487563446164, -7045.0302260145545, -10823.495568946004, -5473.599697146565]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",4.4593449830599665,4.3893625349103065,4.309796566738935,3.1504694588029674,0.0,25874.504,5064.445,23.458,5586190.876,14602.98,8973.511,2.166,393120,393120,393120,131040,393120,14.647619047619045,43.91904761904761,0.04999999999999999,5.0000000000000016e-05,442.0742571003042,0.0045383735974991015,88.41007875285268,-0.0025151768251986486,0.0014480588913646504,-0.163387910920232,0.001
